Score,Match_addr,ICO,ZNACKA,NAZEV,ULICE,PSC,MESTO,OKRES,KRAJ,rok,addr,PNTCNT
,,49621173,BENU,BENU Lékárna,Krškova 807,15000,Praha 5,,,2015,"Krškova 807, Praha 15000",952
,,49621173,BENU,BENU Lékárna,Seydlerova 2451,15500,Praha 5,,,2015,"Seydlerova 2451, Praha 15500",791
,,49621173,BENU,BENU Lékárna,Evropská 695/73,16600,Praha 6,,,2015,"Evropská 695, Praha 16600",379
,,49621173,BENU,BENU Lékárna,Vítězné nám. 9,16000,Praha 6,,,2015,"Vítězné nám. 9, Praha 16000",1293
,,49621173,BENU,BENU Lékárna,Fr. Křížka 22,17000,Praha 7,,,2015,"Fr. Křížka 22, Praha 17000",1574
,,49621173,BENU,BENU Lékárna,Chlumecká 765/6,19819,Praha 9,,,2015,"Chlumecká 765, Praha 19819",91
,,49621173,BENU,BENU Lékárna,Gen.Janouška 902/17,19800,Praha 9,,,2015,"Gen.Janouška 902, Praha 19800",727
,,49621173,BENU,BENU Lékárna,Olomoucká 4619/120,79811,Prostějov,,,2015,"Olomoucká 4619, Prostějov 79811",342
,,49621173,BENU,BENU Lékárna,Husovo nám. 2347,26901,Rakovník,,,2015,"Husovo nám. 2347, Rakovník 26901",408
,,49621173,BENU,BENU Lékárna,Rožany 150,40776,Rožany,,,2015,"Rožany 150, Rožany 40776",1
,,49621173,BENU,BENU Lékárna,Štemberkova 1640,51601,Rychnov nad Kněžnou,,,2015,"Štemberkova 1640, Rychnov nad Kněžnou 51601",158
,,49621173,BENU,BENU Lékárna,"OC Tesco, Obchodní 2554/1",78501,Šternberk,,,2015,"OC Tesco, Obchodní 2554, Šternberk 78501",213
,,49621173,BENU,BENU Lékárna,Revoluční 161,47127,Stráž pod Ralskem,,,2015,"Revoluční 161, Stráž pod Ralskem 47127",8
,,49621173,BENU,BENU Lékárna,Husovo náměstí 530/1,39002,Tábor,,,2015,"Husovo náměstí 530, Tábor 39002",319
,,49621173,BENU,BENU Lékárna,nám. Svobody 3316,41501,Teplice,,,2015,"nám. Svobody 3316, Teplice 41501",232
,,49621173,BENU,BENU Lékárna,"Srbická 464, OC Olympia",41501,Teplice,,,2015,"Srbická 464, OC Olympia, Teplice 41501",367
,,49621173,BENU,BENU Lékárna,Marie Majerové 900,67401,Třebíč,,,2015,"Marie Majerové 900, Třebíč 67401",876
,,49621173,BENU,BENU Lékárna,Mírové nám. 103/27,40001,Ústí n. Labem,,,2015,"Mírové nám. 103, Ústí n. Labem 40001",152
,,49621173,BENU,BENU Lékárna,"Špitálské nám. 3517,CPI City C",40001,Ústí n. Labem,,,2015,"Špitálské nám. 3517,CPI City C, Ústí n. Labem 40001",152
,,49621173,BENU,BENU Lékárna,náměstí Svobody 1,38901,Vodňany,,,2015,"náměstí Svobody 1, Vodňany 38901",210
,,49621173,BENU,BENU Lékárna,Alžbětín 22,34004,Železná Ruda,,,2015,"Alžbětín 22, Železná Ruda 34004",0
,,49621173,BENU,BENU Lékárna,tř. T.Bati 3705,76001,Zlín,,,2015,"tř. T.Bati 3705, Zlín 76001",636
